Author_Year,Tree_Series_ID,Dated_Year,Dated_Year_BP,Dating Method,Reported_Data_Type,Age_Corrected_D14C,Age_Corrected_D14C_Error,Fraction_Modern,Fraction_Modern_Error,Radiocarbon_Age,Radiocarbon_Age_Error,d13C,Site_Location_Place_Name,Country,Latitude,Longitude,Elevation,Genus,Species,EW_LW_WW,Extraction_Method,Holocellulose_Alphacellulose,AMS_Lab,Accession_No,IntChron_ID,Data_Quality,Source,Notes,Tech 1,Tech 2,Year 0 Check,Cellulose Type Check
Buntgen_18_USA07,CRE113A,991,959.0,Crossdate,D14C+Fmodern+14CAge,-16.7,2.1,0.8756,0.0018,1068,17,-19.2,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61913.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,992,958.0,Crossdate,D14C+Fmodern+14CAge,-19.3,2.1,0.8734,0.0018,1087,17,-18.1,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61914.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,993,957.0,Crossdate,D14C+Fmodern+14CAge,-21.0,2.0,0.8720,0.0018,1101,16,-18.6,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61915.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,994,956.0,Crossdate,D14C+Fmodern+14CAge,-17.1,2.1,0.8755,0.0018,1068,17,-19.2,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61916.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,995,955.0,Crossdate,D14C+Fmodern+14CAge,-16.5,2.0,0.8762,0.0018,1062,16,-18.7,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61917.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,996,954.0,Crossdate,D14C+Fmodern+14CAge,-14.5,2.0,0.8781,0.0018,1044,16,-17.1,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61918.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,997,953.0,Crossdate,D14C+Fmodern+14CAge,-12.2,2.1,0.8802,0.0018,1025,17,-18.8,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61919.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,998,952.0,Crossdate,D14C+Fmodern+14CAge,-13.2,2.1,0.8795,0.0018,1031,17,-18.2,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61920.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,999,951.0,Crossdate,D14C+Fmodern+14CAge,-12.9,2.1,0.8799,0.0019,1028,17,-18.7,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61921.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA07,CRE113A,1000,950.0,Crossdate,D14C+Fmodern+14CAge,-17.0,2.1,0.8763,0.0018,1061,17,-17.4,El Malpais,United States,35.95,-108.1,2357,Pseudotsuga,menziesii,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,61922.1.1,Int_69_32,Acceptable ,https://doi.org/10.1038/s41467-018-06036-0,Reduced amplitude,MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,770,1180.0,Crossdate,D14C+Fmodern+14CAge,-21.6,1.1,0.8483,0.0009,1322,9,-21.4,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63568.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,771,1179.0,Crossdate,D14C+Fmodern+14CAge,-18.9,1.1,0.8507,0.0009,1299,9,-21.1,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63569.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,772,1178.0,Crossdate,D14C+Fmodern+14CAge,-22.9,1.1,0.8473,0.0009,1331,9,-21.2,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63570.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,773,1177.0,Crossdate,D14C+Fmodern+14CAge,-21.4,1.1,0.8488,0.0009,1317,9,-20.5,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63571.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,774,1176.0,Crossdate,D14C+Fmodern+14CAge,-18.5,1.1,0.8514,0.0009,1293,9,-21.6,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63572.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,775,1175.0,Crossdate,D14C+Fmodern+14CAge,-11.6,1.1,0.8575,0.0009,1235,9,-22.2,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63573.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,776,1174.0,Crossdate,D14C+Fmodern+14CAge,-7.2,1.1,0.8614,0.0009,1199,9,-22.0,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63574.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,777,1173.0,Crossdate,D14C+Fmodern+14CAge,-7.0,1.1,0.8617,0.0010,1196,9,-23.8,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63575.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,778,1172.0,Crossdate,D14C+Fmodern+14CAge,-4.0,1.1,0.8644,0.0009,1171,9,-21.7,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63576.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,779,1171.0,Crossdate,D14C+Fmodern+14CAge,-5.9,1.1,0.8628,0.0009,1185,9,-21.4,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63577.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA10,X-GRN-1,780,1170.0,Crossdate,D14C+Fmodern+14CAge,-6.3,1.1,0.8626,0.0009,1187,9,-22.2,Great Nunatak,United States,61.12,-147.05,203,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63578.1.1,NaN,Good,https://doi.org/10.1038/s41467-018-06036-0,"Reduced Amplitude,Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,770,1180.0,Crossdate,D14C+Fmodern+14CAge,-19.97,2.0,0.8497,0.0017,1309,16,-21.9,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65779.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,771,1179.0,Crossdate,D14C+Fmodern+14CAge,-22.65,1.9,0.8474,0.0016,1330,16,-21.5,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65780.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,772,1178.0,Crossdate,D14C+Fmodern+14CAge,-21.36,1.9,0.8487,0.0016,1318,16,-21,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65781.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,773,1177.0,Crossdate,D14C+Fmodern+14CAge,-22.77,2.0,0.8476,0.0017,1329,16,-21.5,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65782.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,774,1176.0,Crossdate,D14C+Fmodern+14CAge,-17.26,2.0,0.8524,0.0017,1283,16,-21.7,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65783.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,775,1175.0,Crossdate,D14C+Fmodern+14CAge,-6.25,2.0,0.8621,0.0017,1192,16,-22.4,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65784.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,776,1174.0,Crossdate,D14C+Fmodern+14CAge,-2.85,2.0,0.8651,0.0017,1164,16,-22.7,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65785.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,777,1173.0,Crossdate,D14C+Fmodern+14CAge,-3.04,2.0,0.8651,0.0017,1164,16,-22.8,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65786.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,778,1172.0,Crossdate,D14C+Fmodern+14CAge,-5.08,2.0,0.8634,0.0017,1180,16,-23.5,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65787.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,779,1171.0,Crossdate,D14C+Fmodern+14CAge,-6.87,2.0,0.862,0.0017,1193,16,-22.4,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65788.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA11,GB10-124,780,1170.0,Crossdate,D14C+Fmodern+14CAge,-9.59,2.0,0.8597,0.0017,1214,16,-21.7,Glacier Bay,United States,58.63,-136.47,425,Tsuga,mertensiana,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,65789.1.1,Int_69_45,Good,https://doi.org/10.1038/s41467-018-06036-0,"Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,769,1181.0,Crossdate,D14C+Fmodern+14CAge,-20.4,2.3,0.8492,0.0019,1313,18,-22.4,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63220.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,770,1180.0,Crossdate,D14C+Fmodern+14CAge,-20.8,2.3,0.8489,0.0019,1315,18,-22.5,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63221.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,771,1179.0,Crossdate,D14C+Fmodern+14CAge,-17.4,2.3,0.8520,0.0019,1286,18,-22.3,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63222.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,772,1178.0,Crossdate,D14C+Fmodern+14CAge,-17.9,2.2,0.8516,0.0019,1290,18,-21.2,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63223.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,773,1177.0,Crossdate,D14C+Fmodern+14CAge,-21.5,2.2,0.8487,0.0019,1318,18,-21.8,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63224.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,774,1176.0,Crossdate,D14C+Fmodern+14CAge,-17.7,2.2,0.8521,0.0019,1286,18,-21.5,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63225.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,775,1175.0,Crossdate,D14C+Fmodern+14CAge,-7.5,2.2,0.8610,0.0019,1202,18,-22.0,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63226.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,776,1174.0,Crossdate,D14C+Fmodern+14CAge,-3.8,2.2,0.8644,0.0019,1171,18,-22.1,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63227.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
Buntgen_18_USA16,X-MKB-1,777,1173.0,Crossdate,D14C+Fmodern+14CAge,-1.2,2.2,0.8667,0.0019,1149,18,-23.4,Moskt Butte,United States,43.88,-121.35,1500,Pinus,ponderosa,WW,Base-Acid-Base-Acid-Bleach,Holocellulose,ETH,63228.1.1,NaN,Poor,https://doi.org/10.1038/s41467-018-06036-0,"Missing ring. Shifted backwards 1 year, Lab changed to ETH, extraction changed from BABA to BABAB",MJ,GS,JM,
